Module intellij.jupyter.py.wsl is not enabled because dependency intellij.jupyter.py is not available
Module intellij.jupyter.py.ift is not enabled because dependency intellij.jupyter.py is not available
Module intellij.jupyter.py.pro is not enabled because dependency intellij.jupyter.py is not available
Module intellij.clouds.docker.file.frontend.split is not enabled because dependency intellij.platform.frontend.split is not available
Module intellij.clouds.kubernetes.charts.gotpl is not enabled because dependency intellij.yaml.helm is not available
Module intellij.compose.ide.plugin.k1 is not enabled because dependency com.intellij.modules.kotlin.k1 is not available
Module intellij.llmInstaller.pycharm.community is not enabled because dependency intellij.pycharm.community.ide.impl.promotion is not available
Module kotlin-ultimate.native-debugger is not enabled because dependency intellij.cidr.runner is not available
Module kotlin-ultimate.ultimate-native is not enabled because dependency kotlin-ultimate.native-debugger is not available
Module intellij.ml.llm.javascript.completion is not enabled because dependency intellij.ml.llm.libraries.grazie is not available
Module intellij.fullLine.js.svelte is not enabled because dependency dev.blachut.svelte.lang is not available
Module intellij.ml.llm.javascript.svelte.completion is not enabled because dependency intellij.fullLine.js.svelte is not available
Module intellij.fullLine.js.svelte.local is not enabled because dependency intellij.fullLine.js.svelte is not available
Module intellij.fullLine.js.astro is not enabled because dependency org.jetbrains.plugins.astro is not available
Module intellij.ml.llm.javascript.astro.completion is not enabled because dependency intellij.fullLine.js.astro is not available
Module intellij.fullLine.js.astro.local is not enabled because dependency intellij.fullLine.js.astro is not available
Module intellij.javascript.debugger.webstorm.specific is not enabled because dependency com.intellij.modules.webstorm is not available
Module intellij.javascript.devkit is not enabled because dependency intellij.devkit.core is not available
Module intellij.ml.llm.javascript.vue.completion is not enabled because dependency intellij.ml.llm.javascript.completion is not available
Module intellij.qodana.python.community is not enabled because dependency com.intellij.modules.python is not available
Module intellij.qodana.cpp is not enabled because dependency intellij.clion.radler.core is not available
Module intellij.qodana.python.coverage is not enabled because dependency intellij.python is not available
Module intellij.qodana.php is not enabled because dependency com.jetbrains.php is not available
Module intellij.qodana.go is not enabled because dependency intellij.go.coverage is not available
Module intellij.station.aia is not enabled because dependency intellij.ml.llm.mcp is not available
Module intellij.jupyter.split.backend.py is not enabled because dependency intellij.scientific.py.tables is not available
Module intellij.packageChecker.php is not enabled because dependency com.jetbrains.php is not available
Module intellij.packageChecker.python is not enabled because dependency com.intellij.modules.python is not available
Module intellij.packageChecker.go is not enabled because dependency org.jetbrains.plugins.go is not available
Module intellij.packageChecker.amper is not enabled because dependency org.jetbrains.amper is not available
